,,0
activity_cal_total_kcal,sleep_rem_seconds,-0.15137393867552093
activity_cal_total_kcal,sleep_score_rem,-0.15374105907949429
activity_cal_total_kcal,sleep_timezone,0.1216855406499075
activity_cal_total_kcal,readiness_score,-0.10926118631285889
activity_cal_total_kcal,readiness_score_recovery_index,-0.19240072195504615
activity_cal_total_kcal,readiness_score_resting_hr,-0.14489223603161525
activity_cal_total_kcal,key,0.11253491112177468
activity_cal_total_kcal,liveness,0.12260680314321495
activity_daily_movement,activity_average_met,0.970437958862435
activity_daily_movement,activity_cal_active,0.997622322258768
activity_daily_movement,activity_cal_total_kcal,0.9830307712933156
activity_daily_movement,activity_daily_movement,1.0
activity_daily_movement,activity_high_minutes,0.5603895937604656
activity_daily_movement,activity_inactive_minutes,-0.2108604752800543
activity_daily_movement,activity_inactivity_alerts,-0.2964058176026038
activity_daily_movement,activity_low_minutes,0.8632214276751025
activity_daily_movement,activity_medium_minutes,0.9318778452551044
activity_daily_movement,activity_met_min_high,0.553160636030357
activity_daily_movement,activity_met_min_inactive,0.22206232000958215
activity_daily_movement,activity_met_min_low,0.9187973450470606
activity_daily_movement,activity_met_min_medium,0.9241439264767912
activity_daily_movement,activity_non_wear_minutes,-0.34899895237022943
activity_daily_movement,activity_rest_minutes,-0.13205855109649553
activity_daily_movement,activity_score,0.3526329261569304
activity_daily_movement,activity_score_meet_daily_targets,0.1948514912255051
activity_daily_movement,activity_score_move_every_hour,0.28287430358149085
activity_daily_movement,activity_score_recovery_time,-0.10046913258150802
activity_daily_movement,activity_score_stay_active,0.3429422272530893
activity_daily_movement,activity_score_training_frequency,0.28025720542483656
activity_daily_movement,activity_score_training_volume,0.35024017400109225
activity_daily_movement,activity_steps,0.9915948640447284
activity_daily_movement,activity_timezone,0.14142246031281194
activity_daily_movement,activity_to_target_km,-0.9248278487451108
activity_daily_movement,activity_to_target_miles,-0.9248278487451117
activity_daily_movement,activity_total,0.9282472455815841
activity_daily_movement,sleep_bedtime_start_delta,0.13242072258404614
activity_daily_movement,sleep_hr_average,0.17900342228200503
activity_daily_movement,sleep_hr_lowest,0.13708391703324985
activity_daily_movement,sleep_midpoint_at_delta,0.13000224497499102
activity_daily_movement,sleep_rem_seconds,-0.15389698669019988
activity_daily_movement,sleep_score,-0.11362958607955542
activity_daily_movement,sleep_score_alignment,-0.1358353402046877
activity_daily_movement,sleep_score_rem,-0.15277075459068012
activity_daily_movement,sleep_timezone,0.14566445917009205
activity_daily_movement,readiness_score,-0.1174897613125087
activity_daily_movement,readiness_score_recovery_index,-0.20382536260015627
activity_daily_movement,readiness_score_resting_hr,-0.15093039951409273
activity_daily_movement,key,0.10000731245850975
activity_daily_movement,liveness,0.13421701438897757
activity_high_minutes,productive_activity_frequency,0.11891341096802785
activity_high_minutes,productive_activity_duration,0.2272180592069172
activity_high_minutes,activity_average_met,0.5660874092417312
activity_high_minutes,activity_cal_active,0.5905788460626736
activity_high_minutes,activity_cal_total_kcal,0.5688401959796587
activity_high_minutes,activity_daily_movement,0.5603895937604656
activity_high_minutes,activity_high_minutes,1.0
activity_high_minutes,activity_low_minutes,0.3519974315022645
activity_high_minutes,activity_medium_minutes,0.5641424980911128
activity_high_minutes,activity_met_min_high,0.9968332393846984
activity_high_minutes,activity_met_min_inactive,0.1308418031565629
activity_high_minutes,activity_met_min_low,0.3480105784134296
activity_high_minutes,activity_met_min_medium,0.559511406627897
activity_high_minutes,activity_non_wear_minutes,-0.11535243611581295
activity_high_minutes,activity_rest_minutes,-0.1764377547091312
activity_high_minutes,activity_score_move_every_hour,0.11341777843344243
activity_high_minutes,activity_score_recovery_time,-0.1372913088230957
activity_high_minutes,activity_score_stay_active,0.11259592231000841
activity_high_minutes,activity_score_training_frequency,0.13971447329142678
activity_high_minutes,activity_score_training_volume,0.19992857349151696
activity_high_minutes,activity_steps,0.5144846311190252
activity_high_minutes,activity_to_target_km,-0.5396146656196268
activity_high_minutes,activity_to_target_miles,-0.539614665619627
activity_high_minutes,activity_total,0.43431709115944356
activity_high_minutes,sleep_bedtime_start_delta,0.13583863016751452
activity_high_minutes,sleep_light_seconds,-0.1117525613426831
activity_high_minutes,sleep_midpoint_at_delta,0.11786416754680308
activity_high_minutes,sleep_rem_seconds,-0.17145562922371757
activity_high_minutes,sleep_restless,-0.11003273953737912
activity_high_minutes,sleep_score_rem,-0.15306049332003568
activity_high_minutes,sleep_total,-0.10673989813018182
activity_high_minutes,tempo,-0.10783938683270099
activity_inactive_minutes,activity_cal_active,-0.1920575698963012
activity_inactive_minutes,activity_cal_total_kcal,-0.10002361312048624
activity_inactive_minutes,activity_daily_movement,-0.2108604752800543
activity_inactive_minutes,activity_inactive_minutes,1.0
activity_inactive_minutes,activity_inactivity_alerts,0.6230047760620535
activity_inactive_minutes,activity_low_minutes,-0.1698735862892412
activity_inactive_minutes,activity_medium_minutes,-0.16199043193612814
activity_inactive_minutes,activity_met_min_inactive,0.44532889619537325
activity_inactive_minutes,activity_met_min_low,-0.23270040873119424
activity_inactive_minutes,activity_met_min_medium,-0.14793010848594998
activity_inactive_minutes,activity_non_wear_minutes,-0.5494522170261175
activity_inactive_minutes,activity_rest_minutes,-0.2600497810072924
activity_inactive_minutes,activity_score,-0.43435363150160067
activity_inactive_minutes,activity_score_meet_daily_targets,-0.10349354063897193
activity_inactive_minutes,activity_score_move_every_hour,-0.5741195639203344
activity_inactive_minutes,activity_score_stay_active,-0.9134944409146617
activity_inactive_minutes,activity_score_training_frequency,-0.12678699546993535
activity_inactive_minutes,activity_steps,-0.1921756473148114
activity_inactive_minutes,activity_target_km,0.11650335616493021
activity_inactive_minutes,activity_target_miles,0.11650335616493013
activity_inactive_minutes,activity_timezone,-0.16194201294656674
activity_inactive_minutes,activity_to_target_km,0.21673799500971636
activity_inactive_minutes,activity_to_target_miles,0.2167379950097163
activity_inactive_minutes,activity_total,-0.1771755358246117
activity_inactive_minutes,sleep_awake_seconds,-0.20036277252586418
activity_inactive_minutes,sleep_bedtime_end_delta,-0.43482462551569195
activity_inactive_minutes,sleep_bedtime_start_delta,-0.15583888915546942
activity_inactive_minutes,sleep_deep_seconds,0.12200403575144812
activity_inactive_minutes,sleep_efficiency,0.2138316913096464
activity_inactive_minutes,sleep_hr_average,-0.2165596288923927
activity_inactive_minutes,sleep_hr_lowest,-0.1886904864872115
activity_inactive_minutes,sleep_midpoint_at_delta,-0.17812491057608257
activity_inactive_minutes,sleep_restless,-0.11474100647421595
activity_inactive_minutes,sleep_rmssd,0.15547523393848578
activity_inactive_minutes,sleep_score,0.20315876280478212
activity_inactive_minutes,sleep_score_alignment,0.3897481337802939
activity_inactive_minutes,sleep_score_deep,0.15796700009112524
activity_inactive_minutes,sleep_score_efficiency,0.24174447288835285
activity_inactive_minutes,sleep_timezone,-0.18870065278281814
activity_inactive_minutes,readiness_score,0.12090031035955155
activity_inactive_minutes,readiness_score_previous_night,0.16321138089502077
activity_inactive_minutes,readiness_score_recovery_index,0.1420212258536761
activity_inactive_minutes,readiness_score_resting_hr,0.16940338733298604
activity_inactive_minutes,readiness_score_temperature,0.10836134583008518
activity_inactive_minutes,energy,-0.2075885238302039
activity_inactive_minutes,loudness,-0.19222142363011746
activity_inactive_minutes,mode,0.12373684787311522
activity_inactive_minutes,acousticness,0.15802778090855785
activity_inactive_minutes,instrumentalness,0.1893038318717619
activity_inactive_minutes,valence,-0.21559977671841798
activity_inactivity_alerts,productive_activity_frequency,-0.1066120465443929
activity_inactivity_alerts,activity_average_met,-0.23630234632003988
activity_inactivity_alerts,activity_cal_active,-0.2948306116066038
activity_inactivity_alerts,activity_cal_total_kcal,-0.25168764094578117
activity_inactivity_alerts,activity_daily_movement,-0.2964058176026038
activity_inactivity_alerts,activity_inactive_minutes,0.6230047760620535
activity_inactivity_alerts,activity_inactivity_alerts,1.0
activity_inactivity_alerts,activity_low_minutes,-0.3623345792177792
activity_inactivity_alerts,activity_medium_minutes,-0.2211392278272999
activity_inactivity_alerts,activity_met_min_low,-0.3497167179117172
activity_inactivity_alerts,activity_met_min_medium,-0.2115719525129703
activity_inactivity_alerts,activity_non_wear_minutes,-0.14399187718277082
activity_inactivity_alerts,activity_rest_minutes,-0.21494857703777853
activity_inactivity_alerts,activity_score,-0.4792043194717707
activity_inactivity_alerts,activity_score_meet_daily_targets,-0.139072693421741
activity_inactivity_alerts,activity_score_move_every_hour,-0.9767949771534856
activity_inactivity_alerts,activity_score_stay_active,-0.6300720591489173
activity_inactivity_alerts,activity_score_training_frequency,-0.11734335769761806
activity_inactivity_alerts,activity_score_training_volume,-0.11592442152108436
activity_inactivity_alerts,activity_steps,-0.2910305901286761
activity_inactivity_alerts,activity_timezone,-0.15420840224901924
activity_inactivity_alerts,activity_to_target_km,0.30698362419470576
activity_inactivity_alerts,activity_to_target_miles,0.3069836241947059
activity_inactivity_alerts,activity_total,-0.35227950064029634
activity_inactivity_alerts,sleep_awake_seconds,-0.18327391019112133
activity_inactivity_alerts,sleep_bedtime_end_delta,-0.3285520124816225
activity_inactivity_alerts,sleep_deep_seconds,0.1173286996864603
activity_inactivity_alerts,sleep_efficiency,0.1730915474325813
activity_inactivity_alerts,sleep_hr_average,-0.17053573374618053
activity_inactivity_alerts,sleep_hr_lowest,-0.14534920831135267
activity_inactivity_alerts,sleep_rmssd,0.11455041345196666
activity_inactivity_alerts,sleep_score,0.1257799241842023
activity_inactivity_alerts,sleep_score_alignment,0.2246955146343261
activity_inactivity_alerts,sleep_score_efficiency,0.18060480027826306
activity_inactivity_alerts,sleep_timezone,-0.15742561555626414
activity_inactivity_alerts,readiness_score,0.11618312903666184
activity_inactivity_alerts,readiness_score_previous_night,0.10756953250400926
activity_inactivity_alerts,readiness_score_resting_hr,0.15173516901693154
activity_inactivity_alerts,energy,-0.13733569546677746
activity_inactivity_alerts,loudness,-0.1023180941810072
activity_inactivity_alerts,mode,0.14368676814851183
activity_inactivity_alerts,speechiness,-0.11186617855499263
activity_inactivity_alerts,instrumentalness,0.2219035841299395
activity_inactivity_alerts,liveness,-0.10637441261354266
activity_low_minutes,activity_average_met,0.8843428416952082
activity_low_minutes,activity_cal_active,0.8688009609393813
activity_low_minutes,activity_cal_total_kcal,0.8949680356758185
activity_low_minutes,activity_daily_movement,0.8632214276751025
activity_low_minutes,activity_high_minutes,0.3519974315022645
activity_low_minutes,activity_inactive_minutes,-0.1698735862892412
activity_low_minutes,activity_inactivity_alerts,-0.3623345792177792
activity_low_minutes,activity_low_minutes,1.0
activity_low_minutes,activity_medium_minutes,0.6749285132022087
activity_low_minutes,activity_met_min_high,0.3462345134901116
activity_low_minutes,activity_met_min_inactive,0.3705027095495808
activity_low_minutes,activity_met_min_low,0.9609194958466368
activity_low_minutes,activity_met_min_medium,0.6684574618063364
activity_low_minutes,activity_non_wear_minutes,-0.42194050517659437
activity_low_minutes,activity_rest_minutes,-0.13378193636632196
activity_low_minutes,activity_score,0.3607411684776976
activity_low_minutes,activity_score_meet_daily_targets,0.18683407849695943
activity_low_minutes,activity_score_move_every_hour,0.3404872453849565
activity_low_minutes,activity_score_stay_active,0.31996124200234444
activity_low_minutes,activity_score_training_frequency,0.22894010979870194
activity_low_minutes,activity_score_training_volume,0.2695869097527001
activity_low_minutes,activity_steps,0.8751828769205501
activity_low_minutes,activity_timezone,0.15809412748708024
activity_low_minutes,activity_to_target_km,-0.8362709401578594
activity_low_minutes,activity_to_target_miles,-0.8362709401578592
activity_low_minutes,activity_total,0.9871806667837605
activity_low_minutes,sleep_bedtime_start_delta,0.10025350850769553
activity_low_minutes,sleep_hr_average,0.265826607450737
activity_low_minutes,sleep_hr_lowest,0.1934451894138837
activity_low_minutes,sleep_midpoint_at_delta,0.10626517241228961
activity_low_minutes,sleep_rem_seconds,-0.13697922941446167
activity_low_minutes,sleep_rmssd,-0.10880956106461281
activity_low_minutes,sleep_score,-0.16072528566898653
activity_low_minutes,sleep_score_alignment,-0.16789553687094094
activity_low_minutes,sleep_score_rem,-0.1443430588608733
activity_low_minutes,sleep_timezone,0.16921591801719327
activity_low_minutes,readiness_score,-0.1637179796909225
activity_low_minutes,readiness_score_previous_night,-0.12835920998684508
activity_low_minutes,readiness_score_recovery_index,-0.21606580086547808
activity_low_minutes,readiness_score_resting_hr,-0.21839015342412194
activity_low_minutes,readiness_score_temperature,-0.1567953636198205
activity_low_minutes,key,0.14848558427564684
activity_low_minutes,instrumentalness,-0.12315162598902311
activity_medium_minutes,productive_activity_duration,0.1266831737198714
activity_medium_minutes,activity_average_met,0.9014678264865607
activity_medium_minutes,activity_cal_active,0.9349602816890938
activity_medium_minutes,activity_cal_total_kcal,0.9105533947754256
activity_medium_minutes,activity_daily_movement,0.9318778452551044
activity_medium_minutes,activity_high_minutes,0.5641424980911128
activity_medium_minutes,activity_inactive_minutes,-0.16199043193612814
activity_medium_minutes,activity_inactivity_alerts,-0.2211392278272999
activity_medium_minutes,activity_low_minutes,0.6749285132022087
activity_medium_minutes,activity_medium_minutes,1.0
activity_medium_minutes,activity_met_min_high,0.5567720634699507
activity_medium_minutes,activity_met_min_inactive,0.19040427931942772
activity_medium_minutes,activity_met_min_low,0.7296215825443945
activity_medium_minutes,activity_met_min_medium,0.9949369667811936
activity_medium_minutes,activity_non_wear_minutes,-0.2853462141194233
activity_medium_minutes,activity_rest_minutes,-0.1434265517254205
activity_medium_minutes,activity_score,0.28799228803841864
activity_medium_minutes,activity_score_meet_daily_targets,0.1597472821727398
activity_medium_minutes,activity_score_move_every_hour,0.21598767645122455
activity_medium_minutes,activity_score_recovery_time,-0.13755121846110493
activity_medium_minutes,activity_score_stay_active,0.2680754437367253
activity_medium_minutes,activity_score_training_frequency,0.2905324013625056
activity_medium_minutes,activity_score_training_volume,0.3712384155272191
activity_medium_minutes,activity_steps,0.9147362456891955
activity_medium_minutes,activity_timezone,0.10491980771933168
activity_medium_minutes,activity_to_target_km,-0.8343032608325219
activity_medium_minutes,activity_to_target_miles,-0.834303260832522
activity_medium_minutes,activity_total,0.7830880064555515
activity_medium_minutes,sleep_bedtime_start_delta,0.10771392057404323
activity_medium_minutes,sleep_midpoint_at_delta,0.10767795158932386
activity_medium_minutes,sleep_onset_latency,0.10134967146454212
activity_medium_minutes,sleep_period_id,-0.1543736332221124
activity_medium_minutes,sleep_rem_seconds,-0.10859473561967369
activity_medium_minutes,sleep_score_rem,-0.10558686278183547
activity_medium_minutes,readiness_period_id,-0.1543736332221124
activity_medium_minutes,readiness_score_recovery_index,-0.1548419177060632
activity_medium_minutes,liveness,0.1527011966356894
activity_met_min_high,productive_activity_frequency,0.13119919604949026
activity_met_min_high,productive_activity_duration,0.24318856402836345
activity_met_min_high,activity_average_met,0.5589562005725459
activity_met_min_high,activity_cal_active,0.5835825953102746
activity_met_min_high,activity_cal_total_kcal,0.5617692987260845
activity_met_min_high,activity_daily_movement,0.553160636030357
activity_met_min_high,activity_high_minutes,0.9968332393846984
activity_met_min_high,activity_low_minutes,0.3462345134901116
activity_met_min_high,activity_medium_minutes,0.5567720634699507
activity_met_min_high,activity_met_min_high,1.0
activity_met_min_high,activity_met_min_inactive,0.12390162117135328
activity_met_min_high,activity_met_min_low,0.3412585895702732
activity_met_min_high,activity_met_min_medium,0.5514550496441648
activity_met_min_high,activity_non_wear_minutes,-0.11835606738325705
activity_met_min_high,activity_rest_minutes,-0.17321138320238663
activity_met_min_high,activity_score_move_every_hour,0.11328859763005764
activity_met_min_high,activity_score_recovery_time,-0.1298416193345101
activity_met_min_high,activity_score_stay_active,0.10539176142037833
activity_met_min_high,activity_score_training_frequency,0.13517258659442952
activity_met_min_high,activity_score_training_volume,0.1994263177751709
activity_met_min_high,activity_steps,0.5075608967240017
activity_met_min_high,activity_to_target_km,-0.5332342273188942
activity_met_min_high,activity_to_target_miles,-0.533234227318895
activity_met_min_high,activity_total,0.42790466761186946
activity_met_min_high,sleep_bedtime_start_delta,0.14007869543274107
activity_met_min_high,sleep_light_seconds,-0.11899527707365422
activity_met_min_high,sleep_midpoint_at_delta,0.12055170345678332
activity_met_min_high,sleep_rem_seconds,-0.1787176106052025
activity_met_min_high,sleep_restless,-0.1058291043198468
activity_met_min_high,sleep_score_rem,-0.1572360188455145
activity_met_min_high,sleep_total,-0.11548991681428608
activity_met_min_high,tempo,-0.10829541899784156
activity_met_min_inactive,productive_activity_frequency,0.10495197182260319
activity_met_min_inactive,productive_activity_duration,0.1266518650763771
activity_met_min_inactive,activity_average_met,0.35217135667161237
activity_met_min_inactive,activity_cal_active,0.2573751177790296
activity_met_min_inactive,activity_cal_total_kcal,0.3529305751898801
activity_met_min_inactive,activity_daily_movement,0.22206232000958215
activity_met_min_inactive,activity_high_minutes,0.1308418031565629
activity_met_min_inactive,activity_inactive_minutes,0.44532889619537325
activity_met_min_inactive,activity_low_minutes,0.3705027095495808
activity_met_min_inactive,activity_medium_minutes,0.19040427931942772
activity_met_min_inactive,activity_met_min_high,0.12390162117135328
activity_met_min_inactive,activity_met_min_inactive,1.0
activity_met_min_inactive,activity_met_min_low,0.25616276016280465
activity_met_min_inactive,activity_met_min_medium,0.19494569932624248
activity_met_min_inactive,activity_non_wear_minutes,-0.4866646114966525
activity_met_min_inactive,activity_rest_minutes,-0.18318195591454575
activity_met_min_inactive,activity_score,-0.1067123683473411
activity_met_min_inactive,activity_score_stay_active,-0.3331556536430745
activity_met_min_inactive,activity_steps,0.25491243966519045
activity_met_min_inactive,activity_to_target_km,-0.21666138490766684
activity_met_min_inactive,activity_to_target_miles,-0.2166613849076668
activity_met_min_inactive,activity_total,0.3538465254033222
activity_met_min_inactive,sleep_bedtime_end_delta,-0.17690924934379781
activity_met_min_inactive,sleep_breath_average,0.11500006511539651
activity_met_min_inactive,sleep_midpoint_at_delta,-0.1009288758695744
activity_met_min_inactive,sleep_rmssd,0.14287326776216314
activity_met_min_inactive,sleep_score_alignment,0.13498148009501829
activity_met_min_inactive,valence,-0.11630376140455177
activity_met_min_low,activity_average_met,0.8989131064988451
activity_met_min_low,activity_cal_active,0.9090716970386803
activity_met_min_low,activity_cal_total_kcal,0.9132218446288993
activity_met_min_low,activity_daily_movement,0.9187973450470606
activity_met_min_low,activity_high_minutes,0.3480105784134296
activity_met_min_low,activity_inactive_minutes,-0.23270040873119424
activity_met_min_low,activity_inactivity_alerts,-0.3497167179117172
activity_met_min_low,activity_low_minutes,0.9609194958466368
activity_met_min_low,activity_medium_minutes,0.7296215825443945
activity_met_min_low,activity_met_min_high,0.3412585895702732
activity_met_min_low,activity_met_min_inactive,0.25616276016280465
activity_met_min_low,activity_met_min_low,1.0
activity_met_min_low,activity_met_min_medium,0.715342359669495
activity_met_min_low,activity_non_wear_minutes,-0.38666241182183136
activity_met_min_low,activity_score,0.3845082795862526
activity_met_min_low,activity_score_meet_daily_targets,0.21430793297230136
activity_met_min_low,activity_score_move_every_hour,0.32508374297749804
activity_met_min_low,activity_score_stay_active,0.3769679233343184
activity_met_min_low,activity_score_training_frequency,0.23862931683855723
activity_met_min_low,activity_score_training_volume,0.2846272256284379
activity_met_min_low,activity_steps,0.9306060426803715
activity_met_min_low,activity_timezone,0.16194236847051433
activity_met_min_low,activity_to_target_km,-0.8724053475165162
activity_met_min_low,activity_to_target_miles,-0.8724053475165167
activity_met_min_low,activity_total,0.96503603476424
activity_met_min_low,sleep_bedtime_start_delta,0.13112678705343767
activity_met_min_low,sleep_hr_average,0.2650480048015613
activity_met_min_low,sleep_hr_lowest,0.192296489186258
activity_met_min_low,sleep_midpoint_at_delta,0.13132725447848642
